표준노드ID,노드명,노드유형코드,회전제한여부,경도,위도,적용시작일자
1540110100,속성변화점,103,0,128.565262,35.954424,2020-09-01
1540110200,속성변화점,103,0,128.566574,35.947625,2020-09-01
1540110300,국우동1127,101,0,128.575904,35.946648,2020-09-01
1540110400,국우동1127-6,101,0,128.575873,35.946892,2020-09-01
1540110500,국우동1122,101,0,128.577186,35.947234,2020-09-01
1540110600,국우동1122,101,0,128.576923,35.94755,2020-09-01
1540110700,대구도남초등학교,101,0,128.576586,35.947983,2020-09-01
1540110800,대구도남초등학교,101,0,128.576348,35.948283,2020-09-01
1540110900,국우동1127,101,0,128.573161,35.946809,2020-09-01
1540111000,국우동1127-2,101,0,128.574348,35.947275,2020-09-01
1540111100,국우동1127-1,101,0,128.574024,35.947109,2020-09-01
1540111200,국우동행정복지센터,101,0,128.574723,35.94745,2020-09-01
1540111300,국우동행정복지센터,101,0,128.575048,35.947617,2020-09-01
1540111400,국우동행정복지센터,101,0,128.575348,35.947775,2020-09-01
1540111500,국우동행정복지센터,101,0,128.575886,35.947625,2020-09-01
1540111600,국우동행정복지센터,101,0,128.575561,35.94745,2020-09-01
1540111700,국우동1127,101,0,128.575511,35.946615,2020-09-01
1540111800,국우동1127,101,0,128.575089,35.946579,2020-09-01
1540111900,국우동1127,101,0,128.574611,35.946567,2020-09-01
1540112000,국우동1127,101,0,128.574186,35.946567,2020-09-01
1540112100,학남중학교,101,0,128.570399,35.946275,2020-09-01
1540112200,국우동1124-5,101,0,128.571636,35.946125,2020-09-01
1540112300,국우동1124-5,101,0,128.572074,35.94605,2020-09-01
1540112400,국우동1124-5,101,0,128.572486,35.945925,2020-09-01
1540112500,국우동1124-3,101,0,128.571861,35.944992,2020-09-01
1540112600,국우동1124-1,101,0,128.571449,35.945042,2020-09-01
1540112700,국우동1124-1,101,0,128.571561,35.945759,2020-09-01
1540112800,국우동1124,101,0,128.572711,35.944884,2020-09-01
1540112900,국우동1124,101,0,128.572411,35.944667,2020-09-01
1540113000,국우동1124,101,0,128.571786,35.944617,2020-09-01
1540113100,국우동1124,101,0,128.571361,35.944667,2020-09-01
1540113200,학남중학교,101,0,128.570936,35.944725,2020-09-01
1540113300,학남중학교,101,0,128.570524,35.944775,2020-09-01
1540113400,학남중학교,101,0,128.570136,35.944825,2020-09-01
1540113500,국우동1125-4,101,0,128.571161,35.943601,2020-09-01
1540113600,국우동1125-1,101,0,128.570724,35.943651,2020-09-01
1540113700,국우동1125-1,101,0,128.570336,35.943701,2020-09-01
1540113800,국우동1125-5,101,0,128.571724,35.944234,2020-09-01
1540113900,국우동1125-5,101,0,128.571661,35.943892,2020-09-01
1540114000,국우동1125,101,0,128.571599,35.943542,2020-09-01
1540114100,국우동1125-7,101,0,128.572724,35.944367,2020-09-01
1540114200,국우동1125-7,101,0,128.573011,35.944101,2020-09-01
1540114300,국우동1125,101,0,128.573286,35.943817,2020-09-01
1540114400,속성변화점,103,0,128.571199,35.946567,2020-09-01
1540114500,구암동832-3,101,0,128.568824,35.941176,2020-09-01
1540114600,구암동832-3,101,0,128.569549,35.941817,2020-09-01
1540114700,구암동832-3,101,0,128.570274,35.942451,2020-09-01
1540114800,구암동832-3,101,0,128.570736,35.942876,2020-09-01
1540114900,구암동834,101,0,128.571236,35.942801,2020-09-01
1540115000,구암동834-1,101,0,128.570886,35.942026,2020-09-01
1540115100,구암동834-1,101,0,128.570199,35.941367,2020-09-01
1540115200,구암동834-2,101,0,128.569162,35.940951,2020-09-01
1540115300,구암동834-2,101,0,128.569886,35.941576,2020-09-01
1540115400,구암동834-2,101,0,128.570599,35.942226,2020-09-01
1540115500,구암동840-1,101,0,128.569312,35.938726,2020-09-01
1540115600,구암동840-1,101,0,128.569786,35.938593,2020-09-01
1540115700,구암동841,101,0,128.569612,35.937651,2020-09-01
3610156300,화본교(동측),104,0,128.711998,37.023196,2025-01-15
3610086501,산법터널(북측),104,0,128.529232,37.117662,2025-01-15
1560008500,언제나큰손생오리금촌점,101,1,128.507317,35.830402,2020-09-01
1560008501,월암동1052,101,0,128.514067,35.830413,2020-09-01
1560008502,월암동1-36,101,0,128.511893,35.830409,2020-09-01
1560008503,월암동1-36,101,0,128.509718,35.830406,2020-09-01
1560008600,속성변화점,103,0,128.48781,35.83041,2020-09-01
1560008700,일륜스텐상사,101,0,128.515916,35.830416,2020-09-01
1560008800,더블유에스스틸,101,0,128.499965,35.830477,2020-09-01
1560008801,월암동1-31,101,0,128.499991,35.831971,2020-09-01
1560008802,월암동1-36,101,0,128.504769,35.830428,2020-09-01
1560008803,월암동1-36,101,0,128.502382,35.830453,2020-09-01
1560008900,개상듬네거리,101,1,128.492141,35.830508,2020-09-01
1560008901,월암동1,101,0,128.494458,35.830499,2020-09-01
1560008902,월암동1091,101,0,128.497204,35.830488,2020-09-01
1560009000,IBK기업은행성서4차단지지점,101,0,128.519369,35.830702,2020-09-01
1560009001,월성동1762-5,101,0,128.525197,35.836189,2020-09-01
1560009002,월성동1799,101,0,128.524795,35.83581,2020-09-01
1560009003,월성동1799-2,101,0,128.523576,35.834662,2020-09-01
1560009004,출판산업단지네거리,101,1,128.522668,35.833807,2020-09-01
1560009005,월성동1791,101,0,128.518643,35.831185,2020-09-01
1560009006,월성동1804-1,101,0,128.521043,35.832277,2020-09-01
1560009007,월성동1808,101,1,128.51991,35.831212,2020-09-01
1560009008,월성동1808,101,0,128.52053,35.831795,2020-09-01
1560009100,달서소방서교차로,101,1,128.535532,35.831283,2020-09-01
1560009200,두리어린이집,101,1,128.531289,35.831352,2020-09-01
1560009300,달서소방서,101,0,128.533918,35.831393,2020-09-01
1560009400,송현중앙교회,101,0,128.546714,35.832025,2020-09-01
1560009500,문화유치원,101,0,128.544656,35.832068,2020-09-01
1560009600,학산공원삼거리,101,1,128.538249,35.832731,2020-09-01
1560009700,GS주유소활주로,101,0,128.515896,35.833013,2020-09-01
1560009701,월암동1009,101,0,128.514068,35.833046,2020-09-01
1560009800,성민교회,101,0,128.553338,35.83373,2020-09-01
1560009900,성민교회,101,0,128.552788,35.833746,2020-09-01
1560010000,정명속셈학원,101,0,128.544684,35.833952,2020-09-01
1560010100,한국환경공단,101,1,128.485831,35.834963,2020-09-01
1560010101,호림동22,101,1,128.490419,35.834989,2020-09-01
1560010102,호림동6-10,101,1,128.487445,35.834972,2020-09-01
1560010103,호림동22,101,1,128.485824,35.836112,2020-09-01
1560010104,호림동22,101,1,128.485827,35.835587,2020-09-01
1560010105,호림동22,101,1,128.488107,35.834976,2020-09-01
1560010200,꿈그리기,101,1,128.482402,35.834976,2020-09-01
1560010300,호림네거리,101,1,128.492099,35.835072,2020-09-01
1560010301,갈산동982-2,101,1,128.494489,35.835146,2020-09-01
1560010302,갈산동982,101,1,128.496735,35.835216,2020-09-01
1560010400,진성장갑,101,1,128.499976,35.835316,2020-09-01
1560010401,갈산동358,101,0,128.499954,35.836445,2020-09-01
1560010500,감천교회,101,0,128.530727,35.835372,2020-09-01
1560010600,창성정밀기어,101,1,128.503934,35.835461,2020-09-01
1560010700,성서공단네거리,101,1,128.507273,35.835583,2020-09-01
1560010701,장동306-1,101,1,128.509728,35.835814,2020-09-01
1560010800,오일뱅크고려제일,101,1,128.51064,35.835899,2020-09-01
1560010801,장동306-1,101,1,128.511872,35.836015,2020-09-01
1560010900,오일뱅크고려제일,101,1,128.512539,35.836077,2020-09-01
1560010901,장동306-1,101,1,128.514083,35.836223,2020-09-01
1560011000,장동네거리,101,1,128.51587,35.83639,2020-09-01
1560011001,장동854,101,1,128.524566,35.836942,2020-09-01
1560011002,장동네거리,101,1,128.515866,35.837238,2020-09-01
1560011003,장동844,101,1,128.522359,35.836802,2020-09-01
1560011100,세계로교회,101,1,128.552845,35.837107,2020-09-01
1560011200,남대구IC,101,0,128.528683,35.837172,2020-09-01
1560011300,감천네거리,101,1,128.530675,35.837235,2020-09-01
1560011301,본리동1208-6,101,1,128.530715,35.838477,2020-09-01
1560011302,본리동1150,101,0,128.530763,35.839954,2020-09-01
1560011303,본리동1150,101,1,128.533954,35.837364,2020-09-01
1560011400,일흥산업,101,1,128.485817,35.837286,2020-09-01
1560011401,호림동22,101,0,128.488107,35.837287,2020-09-01
1560011402,호림동22,101,0,128.480338,35.838428,2020-09-01
1560011403,호림동22,101,1,128.485811,35.838437,2020-09-01
1560011404,호림동22,101,0,128.48037,35.837278,2020-09-01
1560011500,호림동22,101,0,128.490379,35.837287,2020-09-01
1560011501,호림동22,101,0,128.490378,35.83902,2020-09-01
1560011502,호림동22,101,0,128.490378,35.838454,2020-09-01
1560011600,엔제리너스대구호림,101,1,128.492032,35.837288,2020-09-01
1560011700,동본리네거리,101,1,128.544715,35.837371,2020-09-01
1560011701,동본리네거리,101,0,128.544743,35.838071,2020-09-01
1560011800,본리네거리,101,1,128.536878,35.837503,2020-09-01
1560011900,뉴비젼지식산업센터,101,0,128.503932,35.837693,2020-09-01
1560012000,서울신문대구지사,101,1,128.507268,35.837703,2020-09-01
1560012100,금호산업,101,0,128.512526,35.837705,2020-09-01
1560012200,대일제지,101,0,128.510621,35.837717,2020-09-01
1560012300,세아기전,101,0,128.499925,35.837876,2020-09-01
1560012400,엔제리너스대구호림,101,0,128.492042,35.837879,2020-09-01
1560012401,갈산동358,101,0,128.494444,35.837878,2020-09-01
1560012402,갈산동358,101,0,128.496719,35.837877,2020-09-01
1560012500,세강병원북편교차로,101,1,128.552854,35.838318,2020-09-01
1560012600,본리119안전센터,101,1,128.544801,35.83951,2020-09-01
1560012601,국민은행본리지점교차로,101,0,128.54483,35.840737,2020-09-01
1560012602,국민은행본리지점교차로,101,1,128.544835,35.841103,2020-09-01
1560012700,LNF본사,101,1,128.478094,35.839666,2020-09-01
1560012800,덕인디앤시,101,1,128.480355,35.839666,2020-09-01
1560012900,화영테크,101,1,128.481858,35.839668,2020-09-01
1560013000,두리봉네거리,101,1,128.558688,35.839671,2020-09-01
1560013001,성당동750-1,101,0,128.555887,35.842251,2020-09-01
1560013100,성서3차지방산업단지,101,1,128.485804,35.839674,2020-09-01
1560013200,이마트24성서호림점,101,1,128.488098,35.839681,2020-09-01
1560013201,호산동721,101,0,128.488094,35.840845,2020-09-01
1560013202,호산동721,101,0,128.488092,35.841403,2020-09-01
1560013300,대구경북과학기술연구원,101,1,128.490378,35.839687,2020-09-01
1560013301,호산동721,101,0,128.490377,35.840845,2020-09-01
1560013302,호산동721,101,0,128.490376,35.84142,2020-09-01
1560013303,호산동721,101,0,128.490377,35.840287,2020-09-01
1560013400,아트매뉴팩쳐,101,1,128.475596,35.839689,2020-09-01
1560013500,SK주유소공단제일,101,1,128.49201,35.839692,2020-09-01
1560013501,갈산동966-16,101,1,128.492019,35.840624,2020-09-01
1560013600,GS25성서공단,101,0,128.499896,35.839748,2020-09-01
1560013700,아트매니아플러스,101,0,128.503888,35.839771,2020-09-01
1560013800,한국이엔티,101,0,128.507263,35.839989,2020-09-01
1560013900,대정직물,101,0,128.510585,35.840002,2020-09-01
1560014000,대정천막기업,101,0,128.512522,35.840019,2020-09-01
1560014100,화승테크,101,0,128.481832,35.840845,2020-09-01
1560014200,황보기계,101,0,128.474859,35.840859,2020-09-01
1560014300,동지ENG,101,1,128.47808,35.840859,2020-09-01
1560014400,한일할인마트,101,1,128.485806,35.840877,2020-09-01
1560014500,에이앤에이,101,0,128.512522,35.841125,2020-09-01
1560014600,에이앤에이모기지컴퍼니,101,0,128.515849,35.841127,2020-09-01
1560014700,이현산업,101,0,128.510572,35.841527,2020-09-01
1560014800,지앤지커머스,101,0,128.507259,35.841536,2020-09-01
1560014900,본리파출소앞교차로,101,1,128.537019,35.841888,2020-09-01
1560014901,파출소앞교차로,101,1,128.536029,35.841951,2020-09-01
1560015000,WDN코퍼레이션,101,0,128.474866,35.841978,2020-09-01
3610002601,효령교(남측),101,1,128.603915,37.054997,2025-01-15
1560015100,그린대형자동세차장,101,1,128.485808,35.842009,2020-09-01
1560022101,이곡동1306-3,101,0,128.510093,35.85727,2020-09-01
1560022200,성서초원교회,101,1,128.507341,35.857316,2020-09-01
1560022300,행복사랑교회,101,1,128.499913,35.857409,2020-09-01
1560022400,성서농협신용산지점,101,1,128.530592,35.857612,2020-09-01
1560022500,용산초등학교앞교차로,101,1,128.533292,35.858789,2020-09-01
1560022501,중리동1189-5,101,0,128.533587,35.860303,2020-09-01
1560022600,용산지하차도,101,1,128.525207,35.858802,2020-09-01
1560022700,용산지하차도,101,1,128.527405,35.858811,2020-09-01
1560022701,용산동911,101,0,128.527365,35.861309,2020-09-01
1560022702,용산동962,101,0,128.527389,35.860301,2020-09-01
1560022703,용산동911,101,0,128.527374,35.860934,2020-09-01
1560022704,용산동968,101,0,128.528926,35.858814,2020-09-01
1560022800,용산지하차도,101,1,128.523843,35.858813,2020-09-01
1560022801,용산동406,101,0,128.523956,35.859066,2020-09-01
1560022802,용산동507-2,101,0,128.524148,35.859779,2020-09-01
1560022803,용산동507-2,101,0,128.524388,35.860683,2020-09-01
1560022804,성곡중학교,101,1,128.523749,35.862078,2020-09-01
1560022805,용산동507-2,101,0,128.524768,35.861588,2020-09-01
1560022900,옷박골네거리,101,1,128.530592,35.858819,2020-09-01
1560022901,용산동961,101,0,128.530613,35.860301,2020-09-01
1560022902,옷박골네거리,101,1,128.531429,35.858809,2020-09-01
1560023000,CU대구용산점,101,1,128.521123,35.858842,2020-09-01
1560023001,용산2동행정복지센터,101,1,128.522892,35.858823,2020-09-01
1560023002,용산동526,101,1,128.521868,35.861332,2020-09-01
1560023003,용산동526,101,1,128.521476,35.860598,2020-09-01
1560023004,용산2동행정복지센터,101,1,128.523217,35.85882,2020-09-01
1560023100,선원공원삼거리,101,1,128.51549,35.858945,2020-09-01
1560023101,선원공원삼거리,101,1,128.514384,35.858963,2020-09-01
1560023102,이곡시장삼거리,101,1,128.512706,35.85899,2020-09-01
1560023103,이곡동1309,101,1,128.511118,35.859016,2020-09-01
1560023200,불미골네거리,101,1,128.507404,35.859076,2020-09-01
1560023201,이곡동1186-14,101,1,128.501669,35.859171,2020-09-01
1560023202,이곡동1310-18,101,1,128.503994,35.859132,2020-09-01
1560023203,이곡동1309,101,1,128.505393,35.859109,2020-09-01
1560023204,이곡동1165-1,101,1,128.500224,35.859192,2020-09-01
1560023300,여래선원,101,1,128.499941,35.859196,2020-09-01
1560023301,신당동행정복지센터,101,1,128.49862,35.859226,2020-09-01
1560023302,신당동1677-17,101,1,128.49727,35.859256,2020-09-01
1560023400,문화대삼거리,101,1,128.492192,35.859333,2020-09-01
1560023500,EV충전소서촌공영주차장,101,1,128.522388,35.862252,2020-09-01
1560023600,대구수목원,102,0,128.521041,35.802415,2020-09-01
1560023700,대구수목원,101,0,128.520323,35.803937,2020-09-01
1560023701,대곡동1042,101,0,128.520565,35.804779,2020-09-01
1560023800,대구교육대학부속초등교,101,0,128.531563,35.805555,2020-09-01
1560023801,대곡동433,101,0,128.528133,35.8062,2020-09-01
1560023802,대곡동1140,101,0,128.52821,35.806507,2020-09-01
1560023803,도원동1141,101,0,128.52866,35.806035,2020-09-01
1560023804,도원동1463-6,101,0,128.529051,35.805927,2020-09-01
1560023805,도원동1440,101,0,128.529544,35.805904,2020-09-01
1560023806,도원동1440,101,0,128.530242,35.805688,2020-09-01
1560023900,대곡공원앞,101,1,128.528509,35.807686,2020-09-01
1560023901,대곡동413,101,0,128.527703,35.808018,2020-09-01
1560024000,대진초등학교,101,1,128.520646,35.807717,2020-09-01
1560024001,진천동809-77,101,1,128.523873,35.807832,2020-09-01
1560024100,한라하우젠트앞,101,0,128.512992,35.808135,2020-09-01
1560024101,대곡동60-10,101,0,128.515821,35.807968,2020-09-01
1560024200,남대문중앙교회,101,0,128.518661,35.80818,2020-09-01
1560024201,대곡동917-39,101,0,128.517719,35.809113,2020-09-01
1560024300,장미아파트앞,101,0,128.556064,35.808282,2020-09-01
1560024400,달서구상인동1272-4,101,0,128.556461,35.809226,2020-09-01
1560024500,상인1동농협,101,0,128.545828,35.813023,2020-09-01
1560024501,상인동1551-2,101,1,128.54671,35.813591,2020-09-01
1560024600,상인1동우체국,101,0,128.544643,35.814207,2020-09-01
1560024601,월촌초등학교앞교차로,101,0,128.543524,35.815337,2020-09-01
1560024602,상인1동행정복지센터,101,0,128.545516,35.814793,2020-09-01
1560024603,롯데백화점,101,0,128.539839,35.81906,2020-09-01
1560024604,상인동1519-1,101,0,128.540607,35.818275,2020-09-01
1560024605,상인동1519-1,101,0,128.541428,35.817448,2020-09-01
1560024700,월배시장앞교차로,101,1,128.526652,35.814649,2020-09-01
1560024701,진천동555-13,101,0,128.526089,35.815926,2020-09-01
1560024800,청구아파트상가앞,101,0,128.546695,35.815579,2020-09-01
1560024801,상인동1520-1,101,0,128.5456,35.816688,2020-09-01
1560024802,상인동1520-1,101,0,128.54339,35.818756,2020-09-01
1560024900,대구축산농협육가공공장,101,0,128.502769,35.818526,2020-09-01
1560025000,롯데백화점상인점,101,1,128.53943,35.819473,2020-09-01
1560025100,코오롱하늘채아파트입구,101,0,128.525238,35.820684,2020-09-01
1560025101,월성동1327,101,1,128.527504,35.821335,2020-09-01
1560025102,월성동1340-6,101,0,128.525347,35.822631,2020-09-01
1560025103,월성동1327,101,1,128.52723,35.821258,2020-09-01
