표준링크ID,출발표준노드,도착표준노드,지도상거리,도로등급코드,도로유형코드,도로명,연결로유형코드,통행제한차량유형코드,적용시작일자
1510015402,1510006001,1510006000,169.89,104,0,국채보상로,0,0,2020-09-01
1510015500,1510006000,1510007100,168.81,104,0,동대구로,0,0,2020-09-01
1510015600,1510007100,1510006000,168.81,104,0,동대구로,0,0,2020-09-01
1510015700,1510006100,1510006400,93.8,104,0,국채보상로,0,0,2020-09-01
1510015800,1510006400,1510006100,93.8,104,0,국채보상로,0,0,2020-09-01
1510016702,1510006401,1510006500,133.5,104,0,국채보상로,0,0,2020-09-01
1510016703,1510006400,1510006402,57.19,104,0,국채보상로,0,0,2020-09-01
1510016704,1510006402,1510006401,221.68,104,0,국채보상로,0,0,2020-09-01
1510016801,1510006500,1510006401,133.17,104,0,국채보상로,0,0,2020-09-01
1510016803,1510006401,1510006402,221.68,104,0,국채보상로,0,0,2020-09-01
1510016804,1510006402,1510006400,57.53,104,0,국채보상로,0,0,2020-09-01
1510017100,1510006500,1510006700,287.48,104,0,국채보상로,0,0,2020-09-01
1510017200,1510006700,1510006500,287.48,104,0,국채보상로,0,0,2020-09-01
1510017701,1510006600,1510006601,302.26,104,0,화랑로,0,0,2020-09-01
1510017703,1510006601,1510006602,166.2,104,0,화랑로,0,0,2020-09-01
1510017704,1510006602,1510008000,162.68,104,0,화랑로,0,0,2020-09-01
1510017802,1510006601,1510006600,299.57,104,0,화랑로,0,0,2020-09-01
1510017803,1510008000,1510006602,171.17,104,0,화랑로,0,0,2020-09-01
1510017804,1510006602,1510006601,166.2,104,0,화랑로,0,0,2020-09-01
1510017900,1510006700,1550016400,128.89,104,0,신천동로,0,0,2020-09-01
1510018000,1510006700,1510006900,49.3,104,0,국채보상로,0,0,2020-09-01
1510018100,1510006900,1510006700,49.3,104,0,국채보상로,0,0,2020-09-01
1510018600,1510006900,1510007000,18.26,104,0,국채보상로,0,0,2020-09-01
1510018700,1510007000,1510006900,18.26,104,0,국채보상로,0,0,2020-09-01
1510018800,1510006900,1510009100,665.59,104,0,국채보상로155길,0,0,2020-09-01
1510019000,1510007000,1500003800,84.74,104,3,국채보상로,0,0,2020-09-01
1510019100,1500003800,1510007000,84.74,104,3,국채보상로,0,0,2020-09-01
1510019401,1510007100,1510007101,736,104,0,동대구로,0,0,2020-09-01
1510019402,1510007101,1510009900,182.92,104,0,동대구로,0,0,2020-09-01
1510019501,1510009900,1510007101,184.37,104,0,동대구로,0,0,2020-09-01
1510019502,1510007101,1510007100,742.4,104,0,동대구로,0,0,2020-09-01
1510022002,1510007802,1510009700,144.05,104,0,장등로,0,0,2020-09-01
1510022003,1510007800,1510007803,100.26,104,0,장등로,0,0,2020-09-01
1510022004,1510007803,1510007802,225.41,104,0,장등로,0,0,2020-09-01
1510022101,1510009700,1510007802,142.32,104,0,장등로,0,0,2020-09-01
1510022103,1510007802,1510007803,219.91,104,0,장등로,0,0,2020-09-01
1510022104,1510007803,1510007800,99.56,104,0,장등로,0,0,2020-09-01
1510022200,1510007900,1510008100,399.12,104,0,반야월로,0,0,2020-09-01
1510022300,1510008100,1510007900,399.12,104,0,반야월로,0,0,2020-09-01
1510022400,1510008000,1510008500,381.79,104,0,화랑로,0,0,2020-09-01
1510022500,1510008500,1510008000,381.79,104,0,화랑로,0,0,2020-09-01
1510022600,1510008000,1510011000,724.27,104,0,효신로,0,0,2020-09-01
1510022700,1510011000,1510008000,726.46,104,0,효신로,0,0,2020-09-01
1510022801,1510008100,1510008102,195.62,104,0,반야월로,0,0,2020-09-01
1510022802,1510008102,1510008200,247.72,104,0,반야월로,0,0,2020-09-01
1510022901,1510008200,1510008102,247.57,104,0,반야월로,0,0,2020-09-01
1510022902,1510008102,1510008100,195.78,104,0,반야월로,0,0,2020-09-01
1510023001,1510008200,1510008201,376.45,104,0,반야월로,0,0,2020-09-01
1510023002,1510008201,1510008400,185.19,104,0,반야월로,0,0,2020-09-01
1510023101,1510008400,1510008201,184.6,104,0,반야월로,0,0,2020-09-01
1510023102,1510008201,1510008200,377.04,104,0,반야월로,0,0,2020-09-01
1510023201,1510008300,1510008301,140.51,104,0,송라로,0,0,2020-09-01
1510023202,1510008301,1510009300,143.24,104,0,송라로,0,0,2020-09-01
1510023301,1510009300,1510008301,141.23,104,0,송라로,0,0,2020-09-01
1510023302,1510008301,1510008300,142.52,104,0,송라로,0,0,2020-09-01
1510023400,1510001501,1510014600,620.47,103,0,안심로,0,0,2020-09-01
1510023500,1510014600,1510001501,615.29,103,0,안심로,0,0,2020-09-01
1510023800,1510008500,1510009000,134.65,104,0,화랑로,0,0,2020-09-01
1510023900,1510009000,1510008500,134.65,104,0,화랑로,0,0,2020-09-01
1510024201,1510008600,1510008601,80.6,104,0,반야월로,0,0,2020-09-01
1510024202,1510008601,1510001500,703.78,104,0,반야월로,0,0,2020-09-01
1510024301,1510001500,1510008601,703.28,104,0,반야월로,0,0,2020-09-01
1510024302,1510008601,1510008600,81.11,104,0,반야월로,0,0,2020-09-01
1510025000,1510008900,1510009100,47.98,104,0,태평로,0,0,2020-09-01
1510025100,1510009100,1510008900,47.98,104,0,태평로,0,0,2020-09-01
1510025200,1510009000,1510009500,165.75,104,0,화랑로,0,0,2020-09-01
1510025300,1510009500,1510009000,165.75,104,0,화랑로,0,0,2020-09-01
1510025400,1510009000,1510002000,659.17,104,0,화랑로25길,0,0,2020-09-01
1510025500,1510002000,1510009000,671.92,104,0,화랑로25길,0,0,2020-09-01
1510025802,1510009101,1510009300,149.69,104,0,동부로,0,0,2020-09-01
1510025803,1510009100,1510009102,197.81,104,0,동부로,0,0,2020-09-01
1510025804,1510009102,1510009101,112.95,104,0,동부로,0,0,2020-09-01
1510025901,1510009300,1510009101,150.1,104,0,동부로,0,0,2020-09-01
1510025903,1510009101,1510009102,110.23,104,0,동부로,0,0,2020-09-01
1510025904,1510009102,1510009100,199.01,104,0,동부로,0,0,2020-09-01
1510026401,1510009300,1510009301,261.14,104,0,동부로,0,0,2020-09-01
1510026402,1510009301,1510009700,243.95,104,0,동부로,0,0,2020-09-01
1510026501,1510009700,1510009301,245.19,104,0,동부로,0,0,2020-09-01
1510026502,1510009301,1510009300,259.9,104,0,동부로,0,0,2020-09-01
1510026800,1510009400,1540008600,565.58,104,0,신천동로,0,0,2020-09-01
1510026900,1540008600,1510009400,567.43,104,0,신천동로,0,0,2020-09-01
1510027000,1510009500,1510001700,345.22,104,0,화랑로,0,0,2020-09-01
1510027100,1510001700,1510009500,345.22,104,0,화랑로,0,0,2020-09-01
1510027200,1510014600,1510001600,149.1,104,0,동촌로,0,0,2020-09-01
1510027300,1510001600,1510014600,160.22,104,0,동촌로,0,0,2020-09-01
1510028001,1510009700,1510009701,131.54,104,0,동부로,0,0,2020-09-01
1510028002,1510009701,1510009900,160.78,104,0,동부로,0,0,2020-09-01
1510028101,1510009900,1510009701,161.83,104,0,동부로,0,0,2020-09-01
1510028102,1510009701,1510009700,130.5,104,0,동부로,0,0,2020-09-01
1510028200,1510009800,1510010300,162.71,103,3,화랑로,0,0,2020-09-01
1510028300,1510010300,1510009800,162.71,103,3,화랑로,0,0,2020-09-01
1510028600,1510001700,1510010700,189.52,103,0,화랑로,0,0,2020-09-01
1510028700,1510010700,1510001700,192.08,103,0,화랑로,0,0,2020-09-01
1510028800,1510009900,1510010200,93.72,104,0,동부로,0,0,2020-09-01
1510028900,1510010200,1510009900,93.72,104,0,동부로,0,0,2020-09-01
1510029000,1510009900,1510011300,252.03,104,0,동대구로,0,0,2020-09-01
1510029100,1510011300,1510009900,248.33,104,0,동대구로,0,0,2020-09-01
1510029200,1510010000,1510010400,24.43,104,0,신암로,0,0,2020-09-01
1510029300,1510010400,1510010000,24.43,104,0,신암로,0,0,2020-09-01
1510029600,1510010200,1510010500,175.23,104,0,동부로,0,0,2020-09-01
1510029700,1510010500,1510010200,175.23,104,0,동부로,0,0,2020-09-01
1510030001,1510010400,1510010401,261.37,104,0,신암로,0,0,2020-09-01
1510030002,1510010401,1510011500,213.4,104,0,신암로,0,0,2020-09-01
1510030101,1510011500,1510010401,211.05,104,0,신암로,0,0,2020-09-01
1510030102,1510010401,1510010400,267.72,104,0,신암로,0,0,2020-09-01
1510030200,1510010500,1510011000,262.63,104,0,동부로,0,0,2020-09-01
1510030300,1510011000,1510010500,262.63,104,0,동부로,0,0,2020-09-01
1510030800,1510010700,1550020700,565.34,103,1,화랑로,0,5,2020-09-01
1510030900,1550020700,1510010700,573.55,103,1,화랑로,0,5,2020-09-01
1510031000,1510010700,1550020800,257.12,103,0,화랑로,0,0,2020-09-01
1510031100,1550020800,1510010700,258.21,103,0,화랑로,0,0,2020-09-01
1510031201,1510010800,1510010803,196.18,104,0,신암남로,0,0,2020-09-01
1510031202,1510010803,1510011200,199.36,104,0,신암남로,0,0,2020-09-01
1510031301,1510011200,1510010803,200.77,104,0,신암남로,0,0,2020-09-01
1510031302,1510010803,1510010800,194.77,104,0,신암남로,0,0,2020-09-01
1510031401,1510010800,1510010801,135.64,104,0,송라로,0,0,2020-09-01
1510031403,1510010801,1510010802,71.08,104,0,송라로,0,0,2020-09-01
1510031404,1510010802,1510011900,247.35,104,0,송라로,0,0,2020-09-01
1510031502,1510010801,1510010800,137.65,104,0,송라로,0,0,2020-09-01
1510031503,1510011900,1510010802,245.34,104,0,송라로,0,0,2020-09-01
1510031504,1510010802,1510010801,71.08,104,0,송라로,0,0,2020-09-01
1510031600,1550020700,1550020800,317.83,103,0,화랑로,0,0,2020-09-01
1510031700,1550020800,1550020700,306.82,103,0,화랑로,0,0,2020-09-01
1510031800,1510011000,1510011400,382.01,104,0,동부로,0,0,2020-09-01
1510031900,1510011400,1510011000,376.82,104,0,동부로,0,0,2020-09-01
1510032600,1510011300,1510011600,191.19,104,0,동대구로,0,0,2020-09-01
1510032700,1510011600,1510011300,191.23,104,0,동대구로,0,0,2020-09-01
1510033000,1510011400,1510002400,268.8,104,0,동부로,0,0,2020-09-01
1510033100,1510002400,1510011400,268.8,104,0,동부로,0,0,2020-09-01
1510033200,1510011400,1510002500,473,104,2,동부로,0,0,2020-09-01
1510033300,1510002500,1510011400,484.66,104,2,동부로,0,0,2020-09-01
1510033400,1510011500,1510011700,140.7,104,0,신암로,0,0,2020-09-01
1510033500,1510011700,1510011500,140.7,104,0,신암로,0,0,2020-09-01
1510033800,1510011600,1510011800,107.97,104,0,동대구로,0,0,2020-09-01
1510033900,1510011800,1510011600,105.3,104,0,동대구로,0,0,2020-09-01
1510034002,1510011601,1510003300,160.02,104,0,신암남로,0,0,2020-09-01
1510034003,1510011600,1510011602,409.49,104,0,신암남로,0,0,2020-09-01
1510034004,1510011602,1510011601,297.92,104,0,신암남로,0,0,2020-09-01
1510034101,1510003300,1510011601,153.79,104,0,신암남로,0,0,2020-09-01
1510034103,1510011601,1510011602,297.92,104,0,신암남로,0,0,2020-09-01
1510034104,1510011602,1510011600,389.48,104,0,신암남로,0,0,2020-09-01
1510034200,1510011700,1510011900,224.01,104,0,신암로,0,0,2020-09-01
1510034300,1510011900,1510011700,224.01,104,0,신암로,0,0,2020-09-01
1510034400,1510011700,1510012000,139.79,104,0,대현로,0,0,2020-09-01
1510034500,1510012000,1510011700,139.79,104,0,대현로,0,0,2020-09-01
1510034601,1510011800,1510011801,28.4,104,0,동대구로,0,0,2020-09-01
1510034602,1510011801,1510012200,296.47,104,0,동대구로,0,0,2020-09-01
1510034701,1510012200,1510011801,295.02,104,0,동대구로,0,0,2020-09-01
1510034702,1510011801,1510011800,29.85,104,0,동대구로,0,0,2020-09-01
1510034800,1510011900,1510012000,214,104,0,대현로,0,0,2020-09-01
1510034900,1510012000,1510011900,211.4,104,0,대현로,0,0,2020-09-01
1510035000,1510011900,1510012100,446.85,104,0,아양로,0,4,2020-09-01
1510035100,1510012100,1510011900,446.85,104,0,아양로,0,4,2020-09-01
1510035400,1510012000,1510012300,390.13,104,0,경대로,0,0,2020-09-01
1510035500,1510012300,1510012000,393.94,104,0,경대로,0,0,2020-09-01
1510035600,1510012100,1510012200,480.08,104,0,아양로,0,0,2020-09-01
1510035700,1510012200,1510012100,480.08,104,0,아양로,0,0,2020-09-01
1510036000,1510012200,1510012400,326.95,104,0,아양로,0,0,2020-09-01
1510036100,1510012400,1510012200,323.96,104,0,아양로,0,0,2020-09-01
1510036201,1510003200,1510003203,187.5,104,0,해동로,0,0,2020-09-01
1510036202,1510003203,1510012500,609.12,104,0,해동로,0,0,2020-09-01
1510036301,1510012500,1510003203,611.92,104,0,해동로,0,0,2020-09-01
1510036302,1510003203,1510003200,188.42,104,0,해동로,0,0,2020-09-01
1510036401,1510012300,1510012301,252.65,104,0,경대로,0,0,2020-09-01
1510036402,1510012301,1510012600,631.31,104,0,경대로,0,0,2020-09-01
1510036501,1510012600,1510012301,640.94,104,0,경대로,0,0,2020-09-01
1510036502,1510012301,1510012300,241.48,104,0,경대로,0,0,2020-09-01
1510036600,1510012400,1510003300,567.67,104,0,아양로,0,0,2020-09-01
1510036700,1510003300,1510012400,572.36,104,0,아양로,0,0,2020-09-01
1510037000,1510012500,1510003500,206.37,104,0,동촌로16길,0,0,2020-09-01
1510037100,1510003500,1510012500,206.37,104,0,동촌로16길,0,0,2020-09-01
1510037200,1510012500,1510004000,839.53,104,0,해동로,0,0,2020-09-01
1510037300,1510004000,1510012500,839.53,104,0,해동로,0,0,2020-09-01
1510037401,1510004000,1510004001,367.56,104,0,해동로,0,0,2020-09-01
1510037402,1510004001,1510012800,768.95,104,0,해동로,0,0,2020-09-01
1510037501,1510012800,1510004001,782.65,104,0,해동로,0,0,2020-09-01
1510037502,1510004001,1510004000,369.78,104,0,해동로,0,0,2020-09-01
1510037600,1510012600,1540000700,261.34,104,0,경대로,0,0,2020-09-01
1510037700,1540000700,1510012600,267.46,104,0,경대로,0,0,2020-09-01
1510038201,1510004100,1510004102,212.22,104,0,공항로,0,0,2020-09-01
1510038202,1510004102,1510012800,639.37,104,0,공항로,0,0,2020-09-01
1510038301,1510012800,1510004102,632.12,104,0,공항로,0,0,2020-09-01
1510038302,1510004102,1510004100,214.62,104,0,공항로,0,0,2020-09-01
1510038400,1510012800,1510012900,339.74,104,0,공항로,0,0,2020-09-01
1510038500,1510012900,1510012800,339.74,104,0,공항로,0,0,2020-09-01
1510038602,1510012901,1510013000,135.26,104,0,공항로,0,0,2020-09-01
1510038603,1510012900,1510012902,324.11,104,0,공항로,0,0,2020-09-01
1510038604,1510012902,1510012901,117.72,104,0,공항로,0,0,2020-09-01
1510038701,1510013000,1510012901,138.59,104,0,공항로,0,0,2020-09-01
1510038703,1510012901,1510012902,117.52,104,0,공항로,0,0,2020-09-01
1510038704,1510012902,1510012900,314.7,104,0,공항로,0,0,2020-09-01
1510042200,1510014600,1510009600,298.8,103,0,화랑로,0,0,2020-09-01
1510042300,1510009600,1510014600,298.8,103,0,화랑로,0,0,2020-09-01
1510042400,1510002800,1510014700,1519.49,101,0,중앙고속도로,0,5,2020-09-01
1510042500,1510014700,1510002800,1508.18,101,0,중앙고속도로,0,5,2020-09-01
1510042600,1510014700,1510015000,694.42,101,0,중앙고속도로,0,5,2020-09-01
1510042700,1510015000,1510014700,697.17,101,0,중앙고속도로,0,5,2020-09-01
1510043700,1510018100,1510004700,847.34,101,0,익산포항고속도로,0,5,2020-09-01
1510043800,1510003100,1510002800,1352.46,101,0,중앙고속도로,0,5,2020-09-01
1510043900,1510003100,1510017500,1357.81,101,0,경부고속도로,0,5,2020-09-01
1510044000,1510017500,1510002800,1210.31,101,0,중앙고속도로,0,5,2020-09-01
1510044100,1510002800,1510003100,1101.98,101,0,경부고속도로,0,5,2020-09-01
1510044200,1510017500,1510003100,1356.94,101,0,경부고속도로,0,5,2020-09-01
1510044300,1510017500,1510018100,2872.21,101,0,경부고속도로,0,5,2020-09-01
1510044400,1510002800,1510017500,1383.33,101,0,경부고속도로,0,5,2020-09-01
1510044500,1510018100,1510017500,2866.06,101,0,경부고속도로,0,5,2020-09-01
1510045001,1510008600,1510016601,92.24,104,0,반야월로,0,0,2020-09-01
1510045002,1510016601,1510016600,260.28,104,0,반야월로,0,0,2020-09-01
1510045101,1510016600,1510016601,263.45,104,0,반야월로,0,0,2020-09-01
1510045102,1510016601,1510008600,92.58,104,0,반야월로,0,0,2020-09-01
1510045202,1510017201,1510003200,407.44,104,0,동촌로,0,0,2020-09-01
1510045204,1510017202,1510017201,240.83,104,0,동촌로,0,0,2020-09-01
1510045206,1510017203,1510017202,154.42,104,0,동촌로,0,0,2020-09-01
1510045207,1510017200,1510017204,536.74,104,0,동촌로,0,0,2020-09-01
1510045209,1510017204,1510017205,32.44,104,0,동촌로,0,0,2020-09-01
1510045210,1510017205,1510017203,224.93,104,0,동촌로,0,0,2020-09-01
1510045301,1510003200,1510017201,401.78,104,0,동촌로,0,0,2020-09-01
1510045303,1510017201,1510017202,241.07,104,0,동촌로,0,0,2020-09-01
1510045305,1510017202,1510017203,154.67,104,0,동촌로,0,0,2020-09-01
1510045308,1510017204,1510017200,536.88,104,0,동촌로,0,0,2020-09-01
1510045309,1510017203,1510017205,226.8,104,0,동촌로,0,0,2020-09-01
1510045310,1510017205,1510017204,32.44,104,0,동촌로,0,0,2020-09-01
1510045402,1510101800,1510009600,171.54,103,0,화랑로,0,0,2020-09-01
1510045411,1510016700,1510205300,209.05,103,0,화랑로,0,0,2020-09-01
1510045421,1510205300,1510101800,211.28,103,0,화랑로,0,0,2020-09-01
1510045501,1510009600,1510101800,171.25,103,0,화랑로,0,0,2020-09-01
1510045512,1510101800,1510205300,209.41,103,0,화랑로,0,0,2020-09-01
1510045522,1510205300,1510016700,208.36,103,0,화랑로,0,0,2020-09-01
1510045600,1510004800,1510004900,1353.18,101,3,익산포항고속도로,0,5,2020-09-01
1510045700,1510004900,1510005000,148.67,101,0,익산포항고속도로,0,5,2020-09-01
1510045800,1510005000,1510005100,813.47,101,4,익산포항고속도로,0,5,2020-09-01
1510045900,1510005100,1510005200,1414.58,101,0,익산포항고속도로,0,5,2020-09-01
1510046000,1510005200,1510005300,627.59,101,4,익산포항고속도로,0,5,2020-09-01
1510046100,1510005300,1510005400,1971.66,101,0,익산포항고속도로,0,5,2020-09-01
1510046200,1510004700,1510004800,387.66,101,0,익산포항고속도로,0,5,2020-09-01
1510046300,1510004800,1510004700,383.75,101,0,익산포항고속도로,0,5,2020-09-01
1510046400,1510004900,1510004800,1375.27,101,3,익산포항고속도로,0,5,2020-09-01
1510046500,1510005000,1510004900,148.45,101,0,익산포항고속도로,0,5,2020-09-01
1510046600,1510005100,1510005000,812.49,101,4,익산포항고속도로,0,5,2020-09-01
1510046700,1510005200,1510005100,1410.75,101,0,익산포항고속도로,0,5,2020-09-01
1510046800,1510005400,1510005300,1978.25,101,0,익산포항고속도로,0,5,2020-09-01
1510046900,1510005300,1510005200,628.51,101,4,익산포항고속도로,0,5,2020-09-01
1510047000,1540004900,1510004600,259.77,101,3,경부고속도로,0,5,2020-09-01
1510047100,1510004600,1510018700,2101.35,101,0,경부고속도로,0,5,2020-09-01
1510047200,1510018700,1510004600,2106.61,101,0,경부고속도로,0,5,2020-09-01
1510047300,1510004600,1540004900,260.07,101,3,경부고속도로,0,5,2020-09-01
1510047400,1510017600,1510017800,1266.67,101,0,익산포항고속도로,0,5,2020-09-01
1510047500,1510017800,1510017600,1240.69,101,0,익산포항고속도로,0,5,2020-09-01
1510048600,1550020800,1510017300,101.79,104,0,효동로,0,0,2020-09-01
1510048701,1510017300,1510017301,521.28,104,0,효동로,0,0,2020-09-01
1510048702,1510017301,1510003600,701.06,104,0,효동로,0,0,2020-09-01
1510048801,1510003600,1510017301,701.18,104,0,효동로,0,0,2020-09-01
1510048802,1510017301,1510017300,518.61,104,0,효동로,0,0,2020-09-01
1510048900,1510017300,1550020800,101.84,104,0,효동로,0,0,2020-09-01
1510049000,1510016800,1510009800,197.56,103,0,화랑로,0,0,2020-09-01
1510049100,1510009800,1510016800,197.07,103,0,화랑로,0,0,2020-09-01
1510049700,1550020700,1510016900,210.71,103,0,화랑로,0,0,2020-09-01
1510049800,1510016900,1510016800,264.65,103,0,화랑로,0,0,2020-09-01
